Series ID,Year,Period,Label,Value
LNS14000003,2020,M03,2020 Mar,3.9
LNS14000003,2020,M04,2020 Apr,14.1
LNS14000003,2020,M05,2020 May,12.3
LNS14000003,2020,M06,2020 Jun,10.0
LNS14000003,2020,M07,2020 Jul,9.2
LNS14000003,2020,M08,2020 Aug,7.4
LNS14000003,2020,M09,2020 Sep,7.0
LNS14000003,2020,M10,2020 Oct,6.0
LNS14000003,2020,M11,2020 Nov,6.0
LNS14000003,2020,M12,2020 Dec,6.1
LNS14000003,2021,M01,2021 Jan,5.7
LNS14000003,2021,M02,2021 Feb,5.5
LNS14000003,2021,M03,2021 Mar,5.3
LNS14000003,2021,M04,2021 Apr,5.3
LNS14000003,2021,M05,2021 May,5.1
LNS14000003,2021,M06,2021 Jun,5.3
LNS14000003,2021,M07,2021 Jul,4.8
LNS14000003,2021,M08,2021 Aug,4.5
LNS14000003,2021,M09,2021 Sep,4.2
LNS14000003,2021,M10,2021 Oct,3.9
LNS14000003,2021,M11,2021 Nov,3.7
LNS14000003,2021,M12,2021 Dec,3.2
LNS14000003,2022,M01,2022 Jan,3.4
LNS14000006,2012,M01,2012 Jan,13.6
LNS14000006,2012,M02,2012 Feb,14.0
LNS14000006,2012,M03,2012 Mar,14.0
LNS14000006,2012,M04,2012 Apr,13.3
LNS14000006,2012,M05,2012 May,13.5
LNS14000006,2012,M06,2012 Jun,14.5
LNS14000006,2012,M07,2012 Jul,14.2
LNS14000006,2012,M08,2012 Aug,13.8
LNS14000006,2012,M09,2012 Sep,13.6
LNS14000006,2012,M10,2012 Oct,14.1
LNS14000006,2012,M11,2012 Nov,13.3
LNS14000006,2012,M12,2012 Dec,14.0
LNS14000006,2013,M01,2013 Jan,13.7
LNS14000006,2013,M02,2013 Feb,13.8
LNS14000006,2013,M03,2013 Mar,13.0
LNS14000006,2013,M04,2013 Apr,13.3
LNS14000006,2013,M05,2013 May,13.4
LNS14000006,2013,M06,2013 Jun,14.2
LNS14000006,2013,M07,2013 Jul,12.6
LNS14000006,2013,M08,2013 Aug,12.8
LNS14000006,2013,M09,2013 Sep,13.0
LNS14000006,2013,M10,2013 Oct,12.8
LNS14000006,2013,M11,2013 Nov,12.3
LNS14000006,2013,M12,2013 Dec,11.9
LNS14000006,2014,M01,2014 Jan,12.1
LNS14000006,2014,M02,2014 Feb,11.8
LNS14000006,2014,M03,2014 Mar,12.1
LNS14000006,2014,M04,2014 Apr,11.6
LNS14000006,2014,M05,2014 May,11.4
LNS14000006,2014,M06,2014 Jun,11.0
LNS14000006,2014,M07,2014 Jul,11.6
LNS14000006,2014,M08,2014 Aug,11.4
LNS14000006,2014,M09,2014 Sep,11.0
LNS14000006,2014,M10,2014 Oct,10.6
LNS14000006,2014,M11,2014 Nov,10.9
LNS14000006,2014,M12,2014 Dec,10.6
LNS14000006,2015,M01,2015 Jan,10.3
LNS14000006,2015,M02,2015 Feb,10.1
LNS14000006,2015,M03,2015 Mar,9.9
LNS14000006,2015,M04,2015 Apr,9.7
LNS14000006,2015,M05,2015 May,10.3
LNS14000006,2015,M06,2015 Jun,9.7
LNS14000006,2015,M07,2015 Jul,9.1
LNS14000006,2015,M08,2015 Aug,9.4
LNS14000006,2015,M09,2015 Sep,9.3
LNS14000006,2015,M10,2015 Oct,9.0
LNS14000006,2015,M11,2015 Nov,9.4
LNS14000006,2015,M12,2015 Dec,8.5
LNS14000006,2016,M01,2016 Jan,8.5
LNS14000006,2016,M02,2016 Feb,8.6
LNS14000006,2016,M03,2016 Mar,8.9
LNS14000006,2016,M04,2016 Apr,8.8
LNS14000006,2016,M05,2016 May,8.2
LNS14000006,2016,M06,2016 Jun,8.7
LNS14000006,2016,M07,2016 Jul,8.2
LNS14000006,2016,M08,2016 Aug,8.0
LNS14000006,2016,M09,2016 Sep,8.5
LNS14000006,2016,M10,2016 Oct,8.5
LNS14000006,2016,M11,2016 Nov,8.2
LNS14000006,2016,M12,2016 Dec,8.0
LNS14000006,2017,M01,2017 Jan,7.5
LNS14000006,2017,M02,2017 Feb,8.0
LNS14000006,2017,M03,2017 Mar,7.8
LNS14000006,2017,M04,2017 Apr,7.7
LNS14000006,2017,M05,2017 May,7.7
LNS14000006,2017,M06,2017 Jun,6.9
LNS14000006,2017,M07,2017 Jul,7.3
LNS14000006,2017,M08,2017 Aug,7.7
LNS14000006,2017,M09,2017 Sep,7.2
LNS14000006,2017,M10,2017 Oct,7.6
LNS14000006,2017,M11,2017 Nov,7.5
LNS14000006,2017,M12,2017 Dec,6.7
LNS14000006,2018,M01,2018 Jan,7.5
LNS14000006,2018,M02,2018 Feb,6.8
LNS14000006,2018,M03,2018 Mar,6.7
LNS14000006,2018,M04,2018 Apr,6.3
LNS14000006,2018,M05,2018 May,5.9
LNS14000006,2018,M06,2018 Jun,6.4
LNS14000006,2018,M07,2018 Jul,6.5
LNS14000006,2018,M08,2018 Aug,6.3
LNS14000006,2018,M09,2018 Sep,6.1
LNS14000006,2018,M10,2018 Oct,6.5
LNS14000006,2018,M11,2018 Nov,6.1
LNS14000006,2018,M12,2018 Dec,6.7
LNS14000006,2019,M01,2019 Jan,7.0
LNS14000006,2019,M02,2019 Feb,7.1
LNS14000006,2019,M03,2019 Mar,6.5
LNS14000006,2019,M04,2019 Apr,6.5
LNS14000006,2019,M05,2019 May,6.1
LNS14000006,2019,M06,2019 Jun,5.8
LNS14000006,2019,M07,2019 Jul,5.8
LNS14000006,2019,M08,2019 Aug,5.4
LNS14000006,2019,M09,2019 Sep,5.4
LNS14000006,2019,M10,2019 Oct,5.6
LNS14000006,2019,M11,2019 Nov,5.6
LNS14000006,2019,M12,2019 Dec,6.0
LNS14000006,2020,M01,2020 Jan,6.3
LNS14000006,2020,M02,2020 Feb,6.0
LNS14000006,2020,M03,2020 Mar,6.8
LNS14000006,2020,M04,2020 Apr,16.6
LNS14000006,2020,M05,2020 May,16.8
LNS14000006,2020,M06,2020 Jun,15.2
LNS14000006,2020,M07,2020 Jul,14.4
LNS14000006,2020,M08,2020 Aug,12.8
LNS14000006,2020,M09,2020 Sep,12.1
LNS14000006,2020,M10,2020 Oct,10.9
LNS14000006,2020,M11,2020 Nov,10.4
LNS14000006,2020,M12,2020 Dec,10.0
LNS14000006,2021,M01,2021 Jan,9.2
LNS14000006,2021,M02,2021 Feb,9.8
LNS14000006,2021,M03,2021 Mar,9.5
LNS14000006,2021,M04,2021 Apr,9.7
LNS14000006,2021,M05,2021 May,9.1
LNS14000006,2021,M06,2021 Jun,9.2
LNS14000006,2021,M07,2021 Jul,8.2
LNS14000006,2021,M08,2021 Aug,8.7
LNS14000006,2021,M09,2021 Sep,7.8
LNS14000006,2021,M10,2021 Oct,7.8
LNS14000006,2021,M11,2021 Nov,6.5
LNS14000006,2021,M12,2021 Dec,7.1
LNS14000006,2022,M01,2022 Jan,6.9
LNS14000009,2012,M01,2012 Jan,10.7
LNS14000009,2012,M02,2012 Feb,10.9
LNS14000009,2012,M03,2012 Mar,10.6
LNS14000009,2012,M04,2012 Apr,10.3
LNS14000009,2012,M05,2012 May,10.9
LNS14000009,2012,M06,2012 Jun,10.9
LNS14000009,2012,M07,2012 Jul,10.2
LNS14000009,2012,M08,2012 Aug,10.1
LNS14000009,2012,M09,2012 Sep,9.7
LNS14000009,2012,M10,2012 Oct,10.0
LNS14000009,2012,M11,2012 Nov,9.9
LNS14000009,2012,M12,2012 Dec,9.6
LNS14000009,2013,M01,2013 Jan,9.7
LNS14000009,2013,M02,2013 Feb,9.7
LNS14000009,2013,M03,2013 Mar,9.3
LNS14000009,2013,M04,2013 Apr,9.0
LNS14000009,2013,M05,2013 May,9.0
LNS14000009,2013,M06,2013 Jun,9.1
LNS14000009,2013,M07,2013 Jul,9.4
LNS14000009,2013,M08,2013 Aug,9.2
LNS14000009,2013,M09,2013 Sep,8.8
LNS14000009,2013,M10,2013 Oct,9.1
LNS14000009,2013,M11,2013 Nov,8.7
LNS14000009,2013,M12,2013 Dec,8.3
LNS14000009,2014,M01,2014 Jan,8.3
LNS14000009,2014,M02,2014 Feb,8.2
LNS14000009,2014,M03,2014 Mar,7.9
LNS14000009,2014,M04,2014 Apr,7.2
LNS14000009,2014,M05,2014 May,7.7
LNS14000009,2014,M06,2014 Jun,7.8
LNS14000009,2014,M07,2014 Jul,7.7
LNS14000009,2014,M08,2014 Aug,7.4
LNS14000009,2014,M09,2014 Sep,6.8
LNS14000009,2014,M10,2014 Oct,6.8
LNS14000009,2014,M11,2014 Nov,6.6
LNS14000009,2014,M12,2014 Dec,6.4
LNS14000009,2015,M01,2015 Jan,6.7
LNS14000009,2015,M02,2015 Feb,6.8
LNS14000009,2015,M03,2015 Mar,6.8
LNS14000009,2015,M04,2015 Apr,6.8
LNS14000009,2015,M05,2015 May,6.8
LNS14000009,2015,M06,2015 Jun,6.7
LNS14000009,2015,M07,2015 Jul,6.9
LNS14000009,2015,M08,2015 Aug,6.6
LNS14000009,2015,M09,2015 Sep,6.2
LNS14000009,2015,M10,2015 Oct,6.3
LNS14000009,2015,M11,2015 Nov,6.4
LNS14000009,2015,M12,2015 Dec,6.2
LNS14000009,2016,M01,2016 Jan,5.9
LNS14000009,2016,M02,2016 Feb,5.5
LNS14000009,2016,M03,2016 Mar,5.6
LNS14000009,2016,M04,2016 Apr,6.2
LNS14000009,2016,M05,2016 May,5.7
LNS14000009,2016,M06,2016 Jun,6.0
LNS14000009,2016,M07,2016 Jul,5.4
LNS14000009,2016,M08,2016 Aug,5.6
LNS14000009,2016,M09,2016 Sep,6.2
LNS14000009,2016,M10,2016 Oct,5.7
LNS14000009,2016,M11,2016 Nov,5.6
LNS14000009,2016,M12,2016 Dec,5.8
LNS14000009,2017,M01,2017 Jan,5.8
LNS14000009,2017,M02,2017 Feb,5.6
LNS14000009,2017,M03,2017 Mar,5.0
LNS14000009,2017,M04,2017 Apr,5.2
LNS14000009,2017,M05,2017 May,5.2
LNS14000009,2017,M06,2017 Jun,5.0
LNS14000009,2017,M07,2017 Jul,5.1
LNS14000009,2017,M08,2017 Aug,5.1
LNS14000009,2017,M09,2017 Sep,5.1
LNS14000009,2017,M10,2017 Oct,5.0
LNS14000009,2017,M11,2017 Nov,4.9
LNS14000009,2017,M12,2017 Dec,5.0
LNS14000009,2018,M01,2018 Jan,4.9
LNS14000009,2018,M02,2018 Feb,4.9
LNS14000009,2018,M03,2018 Mar,4.9
LNS14000009,2018,M04,2018 Apr,4.7
LNS14000009,2018,M05,2018 May,4.8
LNS14000009,2018,M06,2018 Jun,4.6
LNS14000009,2018,M07,2018 Jul,4.5
LNS14000009,2018,M08,2018 Aug,4.7
LNS14000009,2018,M09,2018 Sep,4.6
LNS14000009,2018,M10,2018 Oct,4.4
LNS14000009,2018,M11,2018 Nov,4.7
LNS14000009,2018,M12,2018 Dec,4.5
LNS14000009,2019,M01,2019 Jan,4.7
LNS14000009,2019,M02,2019 Feb,4.3
LNS14000009,2019,M03,2019 Mar,4.5
LNS14000009,2019,M04,2019 Apr,4.1
LNS14000009,2019,M05,2019 May,4.2
LNS14000009,2019,M06,2019 Jun,4.3
LNS14000009,2019,M07,2019 Jul,4.4
LNS14000009,2019,M08,2019 Aug,4.2
LNS14000009,2019,M09,2019 Sep,4.0
LNS14000009,2019,M10,2019 Oct,4.2
LNS14000009,2019,M11,2019 Nov,4.3
LNS14000009,2019,M12,2019 Dec,4.3
LNS14000009,2020,M01,2020 Jan,4.3
LNS14000009,2020,M02,2020 Feb,4.4
LNS14000009,2020,M03,2020 Mar,5.9
LNS14000009,2020,M04,2020 Apr,18.8
LNS14000009,2020,M05,2020 May,17.6
LNS14000009,2020,M06,2020 Jun,14.5
LNS14000009,2020,M07,2020 Jul,12.8
LNS14000009,2020,M08,2020 Aug,10.6
LNS14000009,2020,M09,2020 Sep,10.4
LNS14000009,2020,M10,2020 Oct,8.9
LNS14000009,2020,M11,2020 Nov,8.6
LNS14000009,2020,M12,2020 Dec,9.4
LNS14000009,2021,M01,2021 Jan,8.6
LNS14000009,2021,M02,2021 Feb,8.4
LNS14000009,2021,M03,2021 Mar,7.7
LNS14000009,2021,M04,2021 Apr,7.7
LNS14000009,2021,M05,2021 May,7.1
LNS14000009,2021,M06,2021 Jun,7.2
LNS14000009,2021,M07,2021 Jul,6.4
LNS14000009,2021,M08,2021 Aug,6.2
LNS14000009,2021,M09,2021 Sep,6.1
LNS14000009,2021,M10,2021 Oct,5.7
LNS14000009,2021,M11,2021 Nov,5.2
LNS14000009,2021,M12,2021 Dec,4.9
LNS14000009,2022,M01,2022 Jan,4.9
LNS14000012,2012,M01,2012 Jan,23.6
LNS14000012,2012,M02,2012 Feb,23.8
LNS14000012,2012,M03,2012 Mar,24.8
LNS14000012,2012,M04,2012 Apr,25.0
LNS14000012,2012,M05,2012 May,24.4
LNS14000012,2012,M06,2012 Jun,23.3
LNS14000012,2012,M07,2012 Jul,23.6
LNS14000012,2012,M08,2012 Aug,24.2
LNS14000012,2012,M09,2012 Sep,23.8
LNS14000012,2012,M10,2012 Oct,23.9
LNS14000012,2012,M11,2012 Nov,23.9
LNS14000012,2012,M12,2012 Dec,24.1
LNS14000012,2013,M01,2013 Jan,23.7
LNS14000012,2013,M02,2013 Feb,25.2
LNS14000012,2013,M03,2013 Mar,24.0
LNS14000012,2013,M04,2013 Apr,24.4
LNS14000012,2013,M05,2013 May,24.4
LNS14000012,2013,M06,2013 Jun,23.1
LNS14000012,2013,M07,2013 Jul,23.3
LNS14000012,2013,M08,2013 Aug,22.5
LNS14000012,2013,M09,2013 Sep,21.3
LNS14000012,2013,M10,2013 Oct,22.2
LNS14000012,2013,M11,2013 Nov,20.7
LNS14000012,2013,M12,2013 Dec,20.4
LNS14000012,2014,M01,2014 Jan,20.4
LNS14000012,2014,M02,2014 Feb,21.4
LNS14000012,2014,M03,2014 Mar,20.8
LNS14000012,2014,M04,2014 Apr,19.4
LNS14000012,2014,M05,2014 May,19.3
LNS14000012,2014,M06,2014 Jun,20.4
LNS14000012,2014,M07,2014 Jul,20.3
LNS14000012,2014,M08,2014 Aug,19.4
LNS14000012,2014,M09,2014 Sep,20.1
LNS14000012,2014,M10,2014 Oct,18.7
LNS14000012,2014,M11,2014 Nov,17.2
LNS14000012,2014,M12,2014 Dec,16.9
LNS14000012,2015,M01,2015 Jan,18.5
LNS14000012,2015,M02,2015 Feb,16.9
LNS14000012,2015,M03,2015 Mar,17.5
LNS14000012,2015,M04,2015 Apr,17.2
LNS14000012,2015,M05,2015 May,17.8
LNS14000012,2015,M06,2015 Jun,18.0
LNS14000012,2015,M07,2015 Jul,16.4
LNS14000012,2015,M08,2015 Aug,16.9
LNS14000012,2015,M09,2015 Sep,16.5
LNS14000012,2015,M10,2015 Oct,15.9
LNS14000012,2015,M11,2015 Nov,15.3
LNS14000012,2015,M12,2015 Dec,16.2
LNS14000012,2016,M01,2016 Jan,15.9
LNS14000012,2016,M02,2016 Feb,15.4
LNS14000012,2016,M03,2016 Mar,16.0
LNS14000012,2016,M04,2016 Apr,16.1
LNS14000012,2016,M05,2016 May,15.9
LNS14000012,2016,M06,2016 Jun,16.0
LNS14000012,2016,M07,2016 Jul,15.2
LNS14000012,2016,M08,2016 Aug,15.7
LNS14000012,2016,M09,2016 Sep,16.1
LNS14000012,2016,M10,2016 Oct,15.8
LNS14000012,2016,M11,2016 Nov,15.5
LNS14000012,2016,M12,2016 Dec,14.9
LNS14000012,2017,M01,2017 Jan,14.6
LNS14000012,2017,M02,2017 Feb,14.6
LNS14000012,2017,M03,2017 Mar,13.4
LNS14000012,2017,M04,2017 Apr,14.4
LNS14000012,2017,M05,2017 May,14.2
LNS14000012,2017,M06,2017 Jun,13.6
LNS14000012,2017,M07,2017 Jul,13.2
LNS14000012,2017,M08,2017 Aug,13.9
LNS14000012,2017,M09,2017 Sep,12.9
LNS14000012,2017,M10,2017 Oct,14.0
LNS14000012,2017,M11,2017 Nov,16.2
LNS14000012,2017,M12,2017 Dec,13.6
LNS14000012,2018,M01,2018 Jan,13.7
LNS14000012,2018,M02,2018 Feb,14.3
LNS14000012,2018,M03,2018 Mar,13.1
LNS14000012,2018,M04,2018 Apr,12.6
LNS14000012,2018,M05,2018 May,12.9
LNS14000012,2018,M06,2018 Jun,12.7
LNS14000012,2018,M07,2018 Jul,13.1
LNS14000012,2018,M08,2018 Aug,12.7
LNS14000012,2018,M09,2018 Sep,12.4
LNS14000012,2018,M10,2018 Oct,12.1
LNS14000012,2018,M11,2018 Nov,12.4
LNS14000012,2018,M12,2018 Dec,12.6
LNS14000012,2019,M01,2019 Jan,12.9
LNS14000012,2019,M02,2019 Feb,13.7
LNS14000012,2019,M03,2019 Mar,12.4
LNS14000012,2019,M04,2019 Apr,12.7
LNS14000012,2019,M05,2019 May,12.8
LNS14000012,2019,M06,2019 Jun,12.7
LNS14000012,2019,M07,2019 Jul,12.9
LNS14000012,2019,M08,2019 Aug,12.5
LNS14000012,2019,M09,2019 Sep,12.2
LNS14000012,2019,M10,2019 Oct,12.2
LNS14000012,2019,M11,2019 Nov,12.1
LNS14000012,2019,M12,2019 Dec,12.5
LNS14000012,2020,M01,2020 Jan,12.2
LNS14000012,2020,M02,2020 Feb,11.3
LNS14000012,2020,M03,2020 Mar,14.0
LNS14000012,2020,M04,2020 Apr,32.6
LNS14000012,2020,M05,2020 May,30.5
LNS14000012,2020,M06,2020 Jun,22.5
LNS14000012,2020,M07,2020 Jul,19.3
LNS14000012,2020,M08,2020 Aug,16.5
LNS14000012,2020,M09,2020 Sep,16.1
LNS14000012,2020,M10,2020 Oct,13.9
LNS14000012,2020,M11,2020 Nov,13.8
LNS14000012,2020,M12,2020 Dec,15.8
LNS14000012,2021,M01,2021 Jan,14.6
LNS14000012,2021,M02,2021 Feb,13.9
LNS14000012,2021,M03,2021 Mar,12.7
LNS14000012,2021,M04,2021 Apr,11.6
LNS14000012,2021,M05,2021 May,9.6
LNS14000012,2021,M06,2021 Jun,11.3
LNS14000012,2021,M07,2021 Jul,10.7
LNS14000012,2021,M08,2021 Aug,11.3
LNS14000012,2021,M09,2021 Sep,11.3
LNS14000012,2021,M10,2021 Oct,11.7
LNS14000012,2021,M11,2021 Nov,10.9
LNS14000012,2021,M12,2021 Dec,10.9
LNS14000012,2022,M01,2022 Jan,10.9
LNS14000025,2012,M01,2012 Jan,7.7
LNS14000025,2012,M02,2012 Feb,7.7
LNS14000025,2012,M03,2012 Mar,7.7
LNS14000025,2012,M04,2012 Apr,7.6
LNS14000025,2012,M05,2012 May,7.7
LNS14000025,2012,M06,2012 Jun,7.7
LNS14000025,2012,M07,2012 Jul,7.7
LNS14000025,2012,M08,2012 Aug,7.6
LNS14000025,2012,M09,2012 Sep,7.3
LNS14000025,2012,M10,2012 Oct,7.2
LNS14000025,2012,M11,2012 Nov,7.2
LNS14000025,2012,M12,2012 Dec,7.2
LNS14000025,2013,M01,2013 Jan,7.5
LNS14000025,2013,M02,2013 Feb,7.0
LNS14000025,2013,M03,2013 Mar,6.9
LNS14000025,2013,M04,2013 Apr,7.2
LNS14000025,2013,M05,2013 May,7.1
LNS14000025,2013,M06,2013 Jun,7.0
LNS14000025,2013,M07,2013 Jul,7.0
LNS14000025,2013,M08,2013 Aug,7.1
LNS14000025,2013,M09,2013 Sep,7.1
LNS14000025,2013,M10,2013 Oct,6.9
LNS14000025,2013,M11,2013 Nov,6.6
LNS14000025,2013,M12,2013 Dec,6.3
LNS14000025,2014,M01,2014 Jan,6.2
LNS14000025,2014,M02,2014 Feb,6.3
LNS14000025,2014,M03,2014 Mar,6.1
LNS14000025,2014,M04,2014 Apr,5.9
LNS14000025,2014,M05,2014 May,5.9
LNS14000025,2014,M06,2014 Jun,5.7
LNS14000025,2014,M07,2014 Jul,5.7
LNS14000025,2014,M08,2014 Aug,5.7
LNS14000025,2014,M09,2014 Sep,5.3
LNS14000025,2014,M10,2014 Oct,5.1
LNS14000025,2014,M11,2014 Nov,5.4
LNS14000025,2014,M12,2014 Dec,5.2
LNS14000025,2015,M01,2015 Jan,5.3
LNS14000025,2015,M02,2015 Feb,5.2
LNS14000025,2015,M03,2015 Mar,5.1
LNS14000025,2015,M04,2015 Apr,5.0
LNS14000025,2015,M05,2015 May,5.2
LNS14000025,2015,M06,2015 Jun,4.8
LNS14000025,2015,M07,2015 Jul,4.8
LNS14000025,2015,M08,2015 Aug,4.7
LNS14000025,2015,M09,2015 Sep,4.7
LNS14000025,2015,M10,2015 Oct,4.7
LNS14000025,2015,M11,2015 Nov,4.8
LNS14000025,2015,M12,2015 Dec,4.6
LNS14000025,2016,M01,2016 Jan,4.3
LNS14000025,2016,M02,2016 Feb,4.4
LNS14000025,2016,M03,2016 Mar,4.5
LNS14000025,2016,M04,2016 Apr,4.7
LNS14000025,2016,M05,2016 May,4.4
LNS14000025,2016,M06,2016 Jun,4.5
LNS14000025,2016,M07,2016 Jul,4.7
LNS14000025,2016,M08,2016 Aug,4.5
LNS14000025,2016,M09,2016 Sep,4.7
LNS14000025,2016,M10,2016 Oct,4.6
LNS14000025,2016,M11,2016 Nov,4.4
LNS14000025,2016,M12,2016 Dec,4.4
LNS14000025,2017,M01,2017 Jan,4.3
LNS14000025,2017,M02,2017 Feb,4.2
LNS14000025,2017,M03,2017 Mar,4.2
LNS14000025,2017,M04,2017 Apr,3.9
LNS14000025,2017,M05,2017 May,3.9
LNS14000025,2017,M06,2017 Jun,3.9
LNS14000025,2017,M07,2017 Jul,4.0
LNS14000025,2017,M08,2017 Aug,4.1
LNS14000025,2017,M09,2017 Sep,3.9
LNS14000025,2017,M10,2017 Oct,3.9
LNS14000025,2017,M11,2017 Nov,3.8
LNS14000025,2017,M12,2017 Dec,3.8
LNS14000025,2018,M01,2018 Jan,3.7
LNS14000025,2018,M02,2018 Feb,3.6
LNS14000025,2018,M03,2018 Mar,3.6
LNS14000025,2018,M04,2018 Apr,3.7
LNS14000025,2018,M05,2018 May,3.6
LNS14000025,2018,M06,2018 Jun,3.7
LNS14000025,2018,M07,2018 Jul,3.4
LNS14000025,2018,M08,2018 Aug,3.5
LNS14000025,2018,M09,2018 Sep,3.5
LNS14000025,2018,M10,2018 Oct,3.6
LNS14000025,2018,M11,2018 Nov,3.4
LNS14000025,2018,M12,2018 Dec,3.6
LNS14000025,2019,M01,2019 Jan,3.7
LNS14000025,2019,M02,2019 Feb,3.4
LNS14000025,2019,M03,2019 Mar,3.5
LNS14000025,2019,M04,2019 Apr,3.4
LNS14000025,2019,M05,2019 May,3.3
LNS14000025,2019,M06,2019 Jun,3.3
LNS14000025,2019,M07,2019 Jul,3.3
LNS14000025,2019,M08,2019 Aug,3.4
LNS14000025,2019,M09,2019 Sep,3.3
LNS14000025,2019,M10,2019 Oct,3.4
LNS14000025,2019,M11,2019 Nov,3.3
LNS14000025,2019,M12,2019 Dec,3.2
LNS14000025,2020,M01,2020 Jan,3.2
LNS14000025,2020,M02,2020 Feb,3.2
LNS14000025,2020,M03,2020 Mar,4.1
LNS14000025,2020,M04,2020 Apr,13.0
LNS14000025,2020,M05,2020 May,11.5
LNS14000025,2020,M06,2020 Jun,10.1
LNS14000025,2020,M07,2020 Jul,9.3
LNS14000025,2020,M08,2020 Aug,7.9
LNS14000025,2020,M09,2020 Sep,7.4
LNS14000025,2020,M10,2020 Oct,6.7
LNS14000025,2020,M11,2020 Nov,6.7
LNS14000025,2020,M12,2020 Dec,6.4
LNS14000025,2021,M01,2021 Jan,6.1
LNS14000025,2021,M02,2021 Feb,6.0
LNS14000025,2021,M03,2021 Mar,5.8
LNS14000025,2021,M04,2021 Apr,6.0
LNS14000025,2021,M05,2021 May,5.8
LNS14000025,2021,M06,2021 Jun,5.9
LNS14000025,2021,M07,2021 Jul,5.3
LNS14000025,2021,M08,2021 Aug,5.1
LNS14000025,2021,M09,2021 Sep,4.7
LNS14000025,2021,M10,2021 Oct,4.3
LNS14000025,2021,M11,2021 Nov,3.9
LNS14000025,2021,M12,2021 Dec,3.6
LNS14000025,2022,M01,2022 Jan,3.8
LNS14000026,2012,M01,2012 Jan,7.6
LNS14000026,2012,M02,2012 Feb,7.6
LNS14000026,2012,M03,2012 Mar,7.4
LNS14000026,2012,M04,2012 Apr,7.4
LNS14000026,2012,M05,2012 May,7.4
LNS14000026,2012,M06,2012 Jun,7.4
LNS14000026,2012,M07,2012 Jul,7.4
LNS14000026,2012,M08,2012 Aug,7.3
LNS14000026,2012,M09,2012 Sep,7.1
LNS14000026,2012,M10,2012 Oct,7.1
LNS14000026,2012,M11,2012 Nov,7.0
LNS14000026,2012,M12,2012 Dec,7.4
LNS14000026,2013,M01,2013 Jan,7.2
LNS14000026,2013,M02,2013 Feb,7.0
LNS14000026,2013,M03,2013 Mar,6.9
LNS14000026,2013,M04,2013 Apr,6.7
LNS14000026,2013,M05,2013 May,6.5
LNS14000026,2013,M06,2013 Jun,6.8
LNS14000026,2013,M07,2013 Jul,6.3
LNS14000026,2013,M08,2013 Aug,6.2
LNS14000026,2013,M09,2013 Sep,6.2
LNS14000026,2013,M10,2013 Oct,6.3
LNS14000026,2013,M11,2013 Nov,6.2
LNS14000026,2013,M12,2013 Dec,6.1
LNS14000026,2014,M01,2014 Jan,5.8
LNS14000026,2014,M02,2014 Feb,5.9
LNS14000026,2014,M03,2014 Mar,6.2
LNS14000026,2014,M04,2014 Apr,5.6
LNS14000026,2014,M05,2014 May,5.8
LNS14000026,2014,M06,2014 Jun,5.3
LNS14000026,2014,M07,2014 Jul,5.6
LNS14000026,2014,M08,2014 Aug,5.6
LNS14000026,2014,M09,2014 Sep,5.5
LNS14000026,2014,M10,2014 Oct,5.4
LNS14000026,2014,M11,2014 Nov,5.3
LNS14000026,2014,M12,2014 Dec,5.1
LNS14000026,2015,M01,2015 Jan,5.0
LNS14000026,2015,M02,2015 Feb,4.9
LNS14000026,2015,M03,2015 Mar,4.9
LNS14000026,2015,M04,2015 Apr,5.0
LNS14000026,2015,M05,2015 May,5.1
LNS14000026,2015,M06,2015 Jun,4.7
LNS14000026,2015,M07,2015 Jul,4.8
LNS14000026,2015,M08,2015 Aug,4.6
LNS14000026,2015,M09,2015 Sep,4.6
LNS14000026,2015,M10,2015 Oct,4.6
LNS14000026,2015,M11,2015 Nov,4.6
LNS14000026,2015,M12,2015 Dec,4.5
LNS14000026,2016,M01,2016 Jan,4.5
LNS14000026,2016,M02,2016 Feb,4.5
LNS14000026,2016,M03,2016 Mar,4.7
LNS14000026,2016,M04,2016 Apr,4.6
LNS14000026,2016,M05,2016 May,4.3
LNS14000026,2016,M06,2016 Jun,4.4
LNS14000026,2016,M07,2016 Jul,4.1
LNS14000026,2016,M08,2016 Aug,4.4
LNS14000026,2016,M09,2016 Sep,4.4
LNS14000026,2016,M10,2016 Oct,4.4
LNS14000026,2016,M11,2016 Nov,4.3
LNS14000026,2016,M12,2016 Dec,4.3
LNS14000026,2017,M01,2017 Jan,4.3
LNS14000026,2017,M02,2017 Feb,4.2
LNS14000026,2017,M03,2017 Mar,4.0
LNS14000026,2017,M04,2017 Apr,4.1
LNS14000026,2017,M05,2017 May,4.1
LNS14000026,2017,M06,2017 Jun,3.9
LNS14000026,2017,M07,2017 Jul,3.9
LNS14000026,2017,M08,2017 Aug,4.0
LNS14000026,2017,M09,2017 Sep,3.9
LNS14000026,2017,M10,2017 Oct,3.7
LNS14000026,2017,M11,2017 Nov,3.7
LNS14000026,2017,M12,2017 Dec,3.8
LNS14000026,2018,M01,2018 Jan,3.6
LNS14000026,2018,M02,2018 Feb,3.8
LNS14000026,2018,M03,2018 Mar,3.7
LNS14000026,2018,M04,2018 Apr,3.6
LNS14000026,2018,M05,2018 May,3.4
LNS14000026,2018,M06,2018 Jun,3.6
LNS14000026,2018,M07,2018 Jul,3.6
